나이,계약유형,그룹수업_참여,마지막_방문_경과일,이번달_주당방문횟수,총_이용개월수,최근한달_일평균_운동시간,PT_가입여부,기구_만족도,최근한달_부상경험,주_이용_시간대_혼잡도,불편_회원_경험,가격_만족도,직원_만족도,서비스_만족도,상대_방문공백,설문_응답여부,이탈,서비스불만_환경불편,서비스불만_비매너회원,서비스불만_프로그램불만족,기구불만_기구부족,기구불만_낙후된기구,기구불만_청결불량,직원불만_불친절,직원불만_전문성부족,직원불만_과도한영업,가격불만_할인부족,가격불만_가격비쌈
40,12,0,2,2.331,24,79,0,4,0,보통,0,3,3,5,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0
41,3,1,1,4.09,22,112,0,5,0,여유,0,4,5,4,0.61,1,0,0,0,0,0,0,0,0,0,0,0,0
29,6,0,4,1.523,9,46,0,2,0,보통,0,3,3,4,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0
28,12,0,2,2.571,11,44,0,4,0,보통,0,3,4,4,0.59,1,0,0,0,0,0,0,0,0,0,0,0,0
30,3,0,6,1.346,2,61,0,4,0,혼잡,0,3,3,4,1.06,1,0,0,0,0,0,0,0,0,0,0,0,0
28,12,1,4,1.605,28,72,0,2,0,여유,1,4,4,4,0.83,1,0,0,0,0,0,1,1,0,0,0,0,0
26,1,0,3,1.772,3,61,0,,,여유,,,,,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,0,1,3.069,21,111,0,,,여유,,,,,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0
38,6,0,5,1.553,4,72,0,3,0,여유,0,3,4,3,1.15,1,1,0,0,0,0,0,0,0,0,1,0,0
48,6,0,5,1.684,6,74,0,,,보통,,,,,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6,0,2,2.043,10,30,0,,,보통,,,,,0.45,0,0,0,0,0,0,0,1,0,0,0,1,0
64,3,0,60,0.178,4,45,0,3,0,여유,1,2,3,2,9.17,1,1,1,0,0,0,0,0,0,0,0,0,1
36,12,0,17,1.369,45,81,0,,,보통,,,,,3.3,0,1,0,0,0,0,0,0,0,0,0,0,0
17,6,1,2,2.791,13,60,0,,,보통,,,,,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,0,6,0.96,2,59,1,,,보통,,,,,0.85,0,1,0,0,0,0,0,0,0,0,0,1,1
41,12,1,1,3.013,22,76,0,4,0,혼잡,0,4,4,4,0.64,1,0,0,0,0,0,0,0,0,0,0,0,0
34,1,0,0,3.714,7,81,0,4,0,보통,0,4,4,5,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0
33,3,0,1,2.953,3,118,1,2,0,보통,0,1,4,4,0.55,1,0,0,0,0,1,0,0,0,0,0,0,0
33,12,0,0,4.271,12,124,1,5,0,보통,0,4,5,4,0.3,1,0,0,0,0,0,0,0,0,0,0,0,1
60,1,1,51,0.19,3,34,0,,,여유,,,,,2.18,0,0,0,0,0,0,0,1,1,0,0,0,0
45,3,0,1,3.22,12,35,0,4,0,매우혼잡,0,4,4,4,0.67,1,1,1,0,0,0,0,0,0,0,0,0,0
34,6,1,0,4.433,34,138,0,,,여유,,,,,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3,1,14,0.629,2,66,0,3,1,여유,0,4,4,4,1.25,1,0,0,0,0,0,0,0,1,0,0,0,0
52,3,0,12,0.531,5,58,0,2,1,여유,0,3,5,4,0.94,1,0,0,1,0,0,1,0,0,0,0,0,0
32,3,0,50,0.28,4,32,0,3,0,보통,0,2,3,3,2.14,1,0,0,0,0,1,0,1,0,0,0,0,0
38,6,0,5,1.558,2,55,0,,,보통,,,,,1.19,0,1,0,0,0,0,0,0,0,0,0,0,0
58,6,1,1,4.423,22,144,0,,,여유,,,,,0.46,0,0,0,0,0,0,1,0,0,0,1,0,0
42,12,0,3,3.04,11,88,0,5,0,여유,0,4,5,5,1.23,1,0,0,0,0,0,0,0,0,0,0,0,0
23,3,0,13,0.978,15,70,0,,,여유,,,,,1.85,0,0,0,0,0,0,1,0,0,0,0,1,0
25,3,0,2,2.225,4,57,0,4,0,보통,0,3,4,4,0.53,1,0,0,0,0,0,0,0,0,0,0,0,0
63,6,1,1,3.445,31,93,0,4,0,매우혼잡,0,3,4,5,0.32,1,0,0,0,0,0,1,0,0,0,0,1,0
47,1,0,12,0.947,1,32,0,3,0,혼잡,0,1,4,2,1.58,1,0,1,0,0,0,0,0,0,0,0,0,1
58,12,0,6,1.591,11,44,0,4,0,매우혼잡,1,3,1,2,1.27,1,0,0,1,0,0,0,1,0,0,1,0,0
43,1,0,46,0.18,1,59,0,,,보통,,,,,1.97,0,1,0,0,0,0,0,0,0,0,0,0,0
53,1,0,5,1.425,4,78,0,3,0,보통,0,3,3,4,1.04,1,1,0,0,0,0,0,0,0,0,0,0,0
26,12,1,2,1.957,21,67,0,4,0,여유,0,4,4,4,0.42,1,0,0,0,0,0,1,0,0,0,0,0,0
27,12,0,5,1.265,37,45,0,2,0,혼잡,1,3,4,3,0.9,1,0,0,1,0,0,0,0,0,0,0,0,1
39,6,0,8,1.145,6,47,0,3,0,혼잡,0,3,4,3,1.28,1,0,1,0,0,0,0,0,0,0,0,0,0
44,6,1,2,2.63,5,77,0,,,보통,,,,,0.63,0,0,0,0,1,0,0,0,0,0,0,0,0
61,12,0,6,1.282,10,36,0,,,여유,,,,,1.17,0,0,1,0,0,1,0,0,0,0,0,0,0
63,12,0,1,4.078,31,74,0,5,0,혼잡,0,4,4,4,0.37,1,0,1,0,0,0,0,0,0,0,0,1,0
43,12,1,2,3.044,21,35,0,,,여유,,,,,0.85,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1,1,1,3.235,2,72,1,,,보통,,,,,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0
43,6,0,60,0.609,6,42,0,1,0,여유,0,2,3,5,9.06,1,1,0,0,0,0,0,0,0,0,1,0,0
62,12,0,0,4.08,23,92,0,5,0,보통,0,5,4,4,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0
51,12,0,48,0.291,5,37,1,,,혼잡,,,,,2.07,0,1,0,0,0,1,0,0,0,0,0,0,0
27,6,0,3,1.975,11,40,0,,,보통,,,,,0.77,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,0,15,1.136,1,22,0,3,0,여유,1,1,3,2,2.39,1,1,1,0,0,1,0,0,0,0,0,0,0
20,6,1,2,1.768,5,55,0,,,보통,,,,,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0
23,12,0,2,2.314,9,63,0,,,혼잡,,,,,0.58,0,0,0,0,0,0,0,0,0,0,0,0,1
31,6,1,1,3.81,34,131,0,,,혼잡,,,,,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
36,12,1,2,2.357,12,81,0,,,보통,,,,,0.62,0,0,1,0,0,0,0,0,0,0,0,0,0
40,3,1,1,3.681,3,63,0,4,0,보통,0,5,1,5,0.54,1,0,0,0,0,0,0,0,1,1,1,0,0
40,1,0,11,1.36,3,86,1,,,보통,,,,,2.14,0,0,0,0,0,0,0,0,0,0,0,1,1
19,3,0,7,1.361,5,61,0,4,0,혼잡,1,2,4,2,1.37,1,0,1,0,0,0,0,0,0,0,0,0,0
28,1,0,24,0.412,1,70,0,3,0,여유,1,2,3,2,1.43,1,1,0,0,0,0,0,0,0,0,0,0,1
35,6,1,4,1.847,6,61,0,,,여유,,,,,1.04,0,0,0,0,0,0,0,0,0,0,0,1,0
39,6,1,3,1.518,15,80,0,4,0,혼잡,0,2,4,4,0.73,1,0,0,0,0,1,0,0,0,0,0,1,0
23,3,0,60,0.38,3,21,0,,,매우혼잡,,,,,7.22,0,1,1,1,0,0,0,0,0,0,0,1,1
26,12,0,2,2.939,10,45,0,,,여유,,,,,0.76,0,0,0,0,0,0,0,0,0,0,0,0,1
25,3,0,2,3.173,3,46,0,,,혼잡,,,,,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,0,2,3.139,4,78,1,4,0,보통,0,3,5,4,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0
21,12,1,0,6.922,25,144,0,4,0,혼잡,0,4,4,4,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0
60,3,0,10,1.479,12,72,0,,,보통,,,,,2.01,0,0,0,0,0,0,0,1,1,0,1,0,0
46,6,0,2,2.434,5,35,0,5,0,여유,0,4,4,4,0.74,1,0,1,0,0,0,0,0,0,0,0,0,0
44,6,0,0,3.86,16,87,1,5,0,매우혼잡,1,4,5,3,0.19,1,0,0,1,0,0,0,0,0,0,0,0,0
45,12,1,3,2.383,22,81,0,,,여유,,,,,1.17,0,0,0,0,0,0,0,1,0,0,0,0,0
63,6,1,4,1.679,7,58,0,4,0,혼잡,1,4,4,2,1.02,1,0,1,0,1,1,0,0,0,0,0,0,0
16,3,1,1,2.735,5,49,0,4,0,보통,0,4,4,5,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0
58,12,0,60,0.452,11,42,0,4,0,여유,0,2,4,3,7.61,1,1,0,0,0,0,0,0,0,0,0,0,0
37,1,0,4,2.419,3,70,0,,,매우혼잡,,,,,1.33,0,0,0,0,0,1,0,0,0,0,0,1,0
19,12,0,2,2.165,18,57,0,4,0,여유,0,2,4,4,0.71,1,0,0,0,0,0,0,0,0,0,0,1,0
34,12,0,3,2.722,11,97,0,,,여유,,,,,1.25,0,0,0,0,0,0,0,0,0,0,0,1,0
33,3,0,2,2.289,4,68,0,3,0,보통,0,4,4,4,0.78,1,0,0,0,0,1,0,0,0,0,0,0,0
23,12,1,1,3.247,13,51,0,3,0,여유,0,3,4,5,0.42,1,0,0,0,0,0,0,0,0,0,0,0,0
39,6,1,2,2.187,3,71,0,4,0,보통,0,4,4,4,0.62,1,0,0,0,0,0,0,0,0,0,0,0,0
29,6,0,1,3.46,8,87,0,4,0,보통,1,4,5,5,0.63,1,0,0,0,0,0,0,0,0,0,0,0,0
31,12,0,3,2.201,13,33,0,3,0,혼잡,0,3,3,3,0.96,1,0,0,0,0,0,0,0,0,0,0,0,0
60,6,1,4,1.852,9,72,0,1,0,매우혼잡,1,3,3,3,0.99,1,1,1,0,0,0,0,1,0,0,0,0,0
37,1,0,5,1.255,1,58,0,3,0,혼잡,0,3,5,4,0.87,1,0,0,0,0,1,0,0,0,0,0,0,0
63,3,0,6,1.21,2,27,0,,,보통,,,,,1.1,0,1,0,0,0,0,0,0,1,0,0,0,1
47,3,0,6,1.458,3,43,0,,,보통,,,,,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,1,1,2.65,2,49,1,4,0,보통,1,4,4,3,0.42,1,0,0,0,0,0,0,0,0,0,0,0,0
28,1,0,60,0.002,1,34,0,,,보통,,,,,6.41,0,1,0,1,0,0,0,0,0,0,1,0,0
31,6,1,1,3.198,10,112,0,,,혼잡,,,,,0.47,0,0,0,0,1,0,0,0,0,0,0,0,0
21,12,0,2,2.401,8,67,1,,,보통,,,,,0.73,0,0,0,0,0,0,0,0,1,0,0,0,0
46,6,1,6,1.431,9,56,0,,,혼잡,,,,,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3,0,3,1.865,3,69,0,,,여유,,,,,0.74,0,1,0,0,0,0,0,0,0,0,1,0,0
17,1,0,16,0.818,2,52,0,2,0,혼잡,0,2,3,2,1.83,1,1,0,0,0,0,0,0,0,0,0,0,0
62,12,0,4,2.106,15,66,0,,,보통,,,,,1.3,0,0,0,0,0,1,0,1,0,0,0,1,0
39,3,0,1,3.363,9,85,0,,,보통,,,,,0.51,0,0,0,0,0,1,0,0,0,0,0,0,0
64,12,0,3,1.788,41,61,0,,,보통,,,,,0.68,0,0,0,1,0,0,0,0,0,0,1,0,0
24,3,0,10,0.941,3,25,0,3,0,혼잡,1,3,2,2,1.41,1,1,0,1,0,0,0,0,0,1,0,0,0
35,1,0,7,1.278,2,72,0,,,혼잡,,,,,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,0,4,1.633,5,76,0,3,0,여유,0,3,3,4,0.93,1,1,0,0,0,0,0,0,0,0,0,0,0
23,12,0,5,1.793,12,41,0,4,0,여유,0,5,5,4,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0
66,6,0,5,1.809,7,23,0,,,보통,,,,,1.34,0,0,0,0,0,0,0,0,0,0,0,0,1
53,1,0,8,0.914,3,56,0,,,보통,,,,,1.09,0,0,0,0,0,0,1,0,0,1,0,0,0
52,3,0,1,3.257,3,96,1,4,0,보통,0,4,5,5,0.41,1,0,0,0,0,1,0,0,0,0,0,0,0
60,3,0,60,0.142,2,40,0,2,0,혼잡,0,1,3,2,9.68,1,1,1,0,0,0,0,0,0,0,0,1,1
68,6,0,9,1.101,6,34,0,,,매우혼잡,,,,,1.46,0,1,1,0,0,0,0,0,0,0,0,0,0
38,6,1,1,3.425,14,105,0,3,0,혼잡,1,3,5,2,0.62,1,0,1,1,0,1,0,0,0,0,0,1,0
66,12,1,0,6.252,24,120,0,,,보통,,,,,0.14,0,0,0,0,0,0,0,0,0,1,0,0,0
50,6,0,19,0.859,1,28,0,3,0,여유,0,2,2,3,2.3,1,0,0,0,0,0,0,0,1,0,1,0,1
27,1,0,4,1.612,1,89,0,4,0,여유,0,4,3,4,0.99,1,0,0,0,0,0,0,0,1,0,1,1,0
29,3,0,2,2.973,10,50,0,,,여유,,,,,0.95,0,0,0,0,0,0,0,0,0,1,0,0,1
37,6,0,1,3.479,12,95,0,5,0,여유,0,4,5,5,0.62,1,0,0,0,0,0,0,0,0,0,0,0,0
30,3,1,1,3.806,7,79,0,5,0,보통,1,4,5,4,0.68,1,0,0,0,0,0,0,0,0,0,0,0,0
41,6,1,2,2.381,9,60,1,,,혼잡,,,,,0.56,0,1,0,0,0,1,0,0,0,1,0,0,1
57,6,0,3,2.492,6,51,0,,,여유,,,,,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,12,0,6,1.222,19,48,0,3,0,혼잡,0,3,4,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,3,1,1,3.98,3,91,0,5,0,여유,0,5,4,5,0.37,1,0,0,0,1,0,0,0,0,0,0,0,0
36,6,0,60,0.103,6,43,0,,,여유,,,,,8.55,0,1,0,0,0,0,0,0,0,0,0,1,0
59,6,0,1,3.779,20,147,1,5,0,보통,0,4,5,5,0.51,1,0,0,0,0,0,0,0,0,0,0,0,0
23,1,1,3,2.006,1,52,0,,,혼잡,,,,,0.81,0,0,0,0,1,1,0,0,0,1,0,0,0
29,12,1,0,5.568,37,100,1,,,보통,,,,,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
51,6,0,6,1.47,12,49,0,4,0,혼잡,0,4,4,4,1.27,1,0,1,0,0,0,0,0,0,0,0,1,0
27,3,0,6,1.889,6,64,0,,,보통,,,,,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0
30,12,0,16,0.836,14,55,0,,,보통,,,,,1.94,0,0,0,0,0,0,1,0,0,0,0,1,0
59,1,0,1,3.355,3,66,1,,,보통,,,,,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,1,8,1.037,1,32,0,,,혼잡,,,,,1.22,0,0,1,0,0,0,0,0,0,1,0,0,1
41,3,1,1,3.317,6,145,0,5,0,혼잡,1,4,4,3,0.62,1,1,0,1,1,0,0,0,0,0,0,1,0
41,6,1,1,4.087,16,90,0,5,0,보통,1,5,4,5,0.33,1,0,0,0,0,0,0,0,0,0,0,0,0
32,6,0,7,1.434,8,38,0,1,0,보통,0,4,4,3,1.44,1,1,1,0,0,1,1,0,0,0,0,0,0
58,12,0,60,0.455,7,17,0,,,보통,,,,,6.07,0,0,0,0,0,0,0,1,0,0,0,0,0
68,1,0,4,1.723,2,97,1,3,0,혼잡,0,2,4,3,1.02,1,0,0,0,0,0,0,0,0,0,0,0,1
66,3,0,3,2.567,5,64,0,4,0,보통,0,3,4,3,1.21,1,0,0,0,0,1,0,0,0,0,0,0,0
39,3,0,1,2.573,3,52,0,4,0,보통,0,4,4,4,0.41,1,0,0,0,0,0,0,0,0,0,0,0,0
45,6,0,2,2.308,8,67,0,,,보통,,,,,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,1,0,4.137,29,87,0,5,0,여유,0,5,4,5,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0
22,3,1,9,1.478,2,56,0,3,0,보통,0,3,4,4,1.81,1,1,0,0,0,0,0,0,0,0,1,0,0
25,3,0,8,1.184,2,62,1,1,1,보통,0,3,5,4,1.35,1,0,0,0,0,0,0,1,0,0,0,0,0
48,12,0,1,3.32,39,101,0,,,보통,,,,,0.36,0,0,1,0,0,0,0,0,0,0,1,0,1
20,3,0,11,0.601,20,43,0,,,보통,,,,,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
53,6,1,1,2.784,11,76,1,,,보통,,,,,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
59,12,0,3,2.04,24,65,0,5,0,혼잡,0,4,4,4,0.86,1,0,1,0,0,0,0,0,0,0,0,0,0
36,6,0,5,1.531,18,30,0,4,0,보통,0,3,5,5,1.12,1,0,0,0,0,0,0,0,0,0,0,0,0
65,12,0,9,1.167,12,48,1,,,매우혼잡,,,,,1.48,0,1,1,1,0,0,1,1,1,0,0,0,0
60,12,1,0,4.255,20,80,0,,,여유,,,,,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,1,3,2.714,2,70,0,3,0,여유,0,4,3,4,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,3,1,4,2.655,3,58,0,4,0,보통,0,4,4,4,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0
20,12,0,4,1.542,19,70,1,3,1,여유,0,4,4,4,0.95,1,0,0,0,0,0,0,0,0,0,0,0,0
57,6,1,6,1.593,8,46,0,4,0,보통,1,4,4,3,1.32,1,0,0,0,0,0,0,0,0,0,0,0,0
18,6,0,3,2.319,11,73,0,,,혼잡,,,,,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0
15,6,0,4,1.951,9,47,0,,,혼잡,,,,,1.24,0,1,1,1,0,1,0,1,0,0,0,0,0
69,12,0,1,3.415,21,60,0,,,여유,,,,,0.43,0,1,0,0,0,0,0,0,0,0,0,0,1
47,3,1,1,3.92,9,85,1,5,0,혼잡,1,5,5,3,0.38,1,0,1,0,0,0,0,0,0,0,0,0,0
35,1,0,2,2.587,2,72,0,,,여유,,,,,0.88,0,0,0,0,0,0,0,0,0,0,1,0,0
32,6,1,4,2.035,7,35,0,4,0,매우혼잡,0,3,4,4,1.08,1,0,0,0,0,1,0,1,0,0,0,0,0
20,3,0,2,2.634,7,45,0,4,0,보통,0,2,4,3,0.63,1,1,0,0,0,0,0,0,0,0,0,0,0
21,6,1,3,2.178,13,81,0,,,보통,,,,,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0
29,6,0,0,3.737,8,105,0,,,혼잡,,,,,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,1,2,3.028,19,75,0,,,보통,,,,,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0
41,6,0,4,1.915,8,76,0,,,여유,,,,,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6,0,6,1.426,16,52,0,,,보통,,,,,1.15,0,0,1,0,0,0,0,0,0,0,0,0,0
68,6,1,0,4.993,8,146,1,4,0,혼잡,0,5,5,5,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0
35,3,1,10,0.975,3,65,0,,,혼잡,,,,,1.34,0,0,0,0,0,0,0,1,0,0,0,0,0
21,3,0,60,0.048,3,48,0,1,1,여유,0,1,3,3,9.46,1,1,0,0,0,1,0,0,1,0,0,0,0
49,6,0,1,3.313,38,105,0,,,여유,,,,,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,1,2,3.293,19,107,0,5,0,혼잡,1,5,5,2,0.83,1,0,0,0,1,0,0,0,0,0,0,1,0
31,3,0,16,0.623,3,33,1,,,보통,,,,,1.38,0,1,0,0,0,0,0,0,0,0,0,0,0
28,12,0,1,2.552,14,67,1,5,0,여유,1,3,5,4,0.52,1,1,0,0,0,0,0,0,0,0,0,0,0
36,1,0,15,0.588,2,48,0,2,0,보통,0,1,3,3,1.24,1,0,0,0,0,0,0,0,1,0,0,0,1
69,3,0,15,0.904,11,38,0,,,여유,,,,,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3,0,5,1.735,4,44,0,4,0,보통,0,5,5,4,1.34,1,0,0,0,0,0,0,0,0,0,0,0,0
27,6,0,6,1.743,3,42,0,2,0,매우혼잡,0,4,1,4,1.38,1,0,0,0,0,0,0,1,0,0,0,0,0
42,3,1,31,0.333,1,43,0,2,0,혼잡,1,3,4,1,1.48,1,1,1,1,1,0,0,1,0,0,0,0,0
31,12,0,1,3.198,47,75,1,,,여유,,,,,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0
32,12,0,54,0.097,6,41,0,3,0,여유,1,3,4,2,2.3,1,0,0,1,0,0,0,1,0,0,0,0,0
42,12,0,0,4.319,46,59,0,,,보통,,,,,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0
33,3,0,17,0.808,2,86,0,3,0,보통,0,2,1,4,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0
46,3,1,5,1.503,18,76,1,,,보통,,,,,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0
33,12,1,1,3.87,44,118,1,4,1,보통,0,4,5,5,0.57,1,0,0,0,0,0,0,0,0,0,0,0,0
43,3,1,13,1.188,2,72,0,,,보통,,,,,2.14,0,0,0,0,0,1,0,0,0,1,0,0,0
30,6,0,9,0.934,3,51,0,4,0,여유,0,3,3,4,1.23,1,0,0,0,0,0,0,0,0,0,0,0,1
26,12,0,14,0.675,6,63,0,,,보통,,,,,1.33,0,1,1,0,0,1,0,0,0,0,0,1,0
47,3,0,19,0.415,5,18,0,,,보통,,,,,1.13,0,1,0,0,0,0,0,0,0,0,1,0,0
51,3,1,6,1.8,2,71,0,,,혼잡,,,,,1.45,0,0,0,0,0,0,0,0,0,1,1,0,0
32,12,0,2,2.854,16,77,0,,,혼잡,,,,,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3,0,26,0.446,2,20,0,2,0,혼잡,0,1,3,3,1.66,1,1,0,0,0,1,0,0,0,0,0,1,0
28,1,0,32,0.39,1,36,0,2,0,보통,1,1,2,2,1.76,1,1,0,0,0,0,0,0,0,0,1,0,0
23,3,0,4,1.762,2,77,0,4,0,혼잡,0,3,3,3,0.89,1,0,0,0,0,0,0,0,0,0,0,0,1
23,6,1,2,2.833,20,95,0,3,0,보통,0,4,4,4,0.69,1,0,0,0,1,0,0,0,0,0,0,0,0
29,3,0,4,1.882,4,77,0,4,0,여유,0,4,4,5,0.96,1,0,0,0,0,0,0,0,0,0,0,0,0
51,12,1,2,3.302,5,55,0,,,여유,,,,,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,0,1,4.188,27,114,1,5,0,보통,0,5,5,5,0.52,1,0,0,0,0,0,0,0,0,0,0,0,0
60,6,0,2,2.459,20,32,0,4,0,보통,0,4,4,4,0.87,1,0,0,0,0,0,0,1,0,0,0,0,0
68,3,0,4,1.976,3,52,0,3,0,보통,0,3,4,4,1.21,1,1,0,0,0,0,0,1,0,0,0,0,0
29,6,0,41,0.884,4,62,0,4,0,혼잡,1,2,2,2,5.23,1,0,1,0,0,1,1,0,1,1,0,0,0
29,12,0,15,0.95,7,38,1,3,0,보통,0,4,4,4,1.97,1,0,0,0,0,1,0,0,0,1,0,0,1
42,6,0,1,3.852,23,77,0,4,0,혼잡,0,4,5,5,0.39,1,1,0,0,0,0,0,0,0,0,0,0,0
47,6,0,4,1.756,16,48,0,3,0,여유,0,4,4,5,1.02,1,0,0,0,0,0,0,0,0,0,0,0,0
69,12,0,2,2.234,25,45,0,4,0,혼잡,0,4,4,3,0.66,1,0,0,0,0,0,0,0,0,0,0,0,0
18,12,0,0,6.323,37,130,1,5,0,여유,0,5,5,5,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0
32,12,0,60,0.1,5,74,1,1,1,보통,1,1,4,2,3.42,1,0,0,0,0,0,0,0,0,0,0,1,0
43,1,1,4,1.848,1,66,0,1,0,보통,0,2,2,4,1.1,1,1,0,0,0,0,0,0,0,0,1,0,0
54,3,0,4,2.419,2,59,1,,,혼잡,,,,,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0,1,3.012,1,84,0,4,0,매우혼잡,0,1,3,3,0.54,1,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,60,0.146,2,56,0,2,0,여유,0,1,4,3,9.92,1,1,0,0,0,0,0,0,0,0,0,0,1
23,12,1,1,3.385,22,98,0,5,0,혼잡,0,4,5,5,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0
45,1,0,7,1.541,1,89,0,1,0,여유,0,1,2,4,1.58,1,0,0,0,0,0,0,0,0,1,1,0,1
35,3,0,4,2.762,11,36,0,,,보통,,,,,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0
36,12,1,1,3.598,12,78,0,4,0,보통,0,3,3,4,0.37,1,0,0,0,0,0,0,0,0,0,1,0,0
29,3,1,6,1.956,2,74,0,,,보통,,,,,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0
18,12,0,1,4.201,27,116,0,4,0,보통,1,5,4,4,0.48,1,0,0,0,0,0,0,0,0,0,0,0,0
45,3,0,1,3.18,7,64,0,4,0,여유,0,3,4,5,0.39,1,0,0,0,0,0,0,0,0,0,0,0,0
29,6,1,4,1.329,29,74,0,,,여유,,,,,0.74,0,0,0,0,1,0,0,0,1,0,0,1,1
24,12,0,0,5.002,22,140,1,4,0,보통,0,4,5,4,0.26,1,0,0,0,0,1,0,0,0,0,0,0,0
31,1,0,60,0.062,2,28,0,1,0,보통,1,1,3,1,7.94,1,1,0,1,0,0,0,1,0,0,0,1,1
31,3,0,60,0.01,2,16,0,1,1,혼잡,0,3,3,2,4.62,1,1,1,0,0,1,0,1,0,0,0,0,0
23,6,0,22,0.779,3,16,0,,,혼잡,,,,,2.45,0,1,0,0,0,0,0,0,0,0,0,0,1
18,3,0,60,0.282,2,41,0,3,0,혼잡,1,3,3,1,5.71,1,1,0,0,0,0,0,0,0,0,0,0,0
41,1,0,2,3.059,3,83,0,,,보통,,,,,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3,1,2,2.464,2,70,0,3,0,보통,0,3,4,5,0.53,1,0,0,0,0,0,0,0,0,0,0,0,0
21,1,0,60,0.071,1,56,0,,,보통,,,,,6.31,0,1,0,0,0,0,0,1,1,0,0,0,0
17,6,1,57,0.055,6,28,0,1,1,보통,1,4,4,2,2.43,1,1,0,0,1,1,1,0,0,0,0,0,0
22,6,1,10,1.559,10,51,1,2,0,보통,0,2,3,3,2.23,1,1,0,0,0,0,0,0,0,0,0,0,1
31,1,1,3,2.371,4,70,0,,,혼잡,,,,,0.9,0,0,0,0,0,1,0,0,1,0,0,0,0
22,12,1,5,1.62,21,46,0,,,매우혼잡,,,,,1.14,0,0,1,1,0,0,1,0,0,0,0,0,0
34,3,0,46,0.04,5,40,0,1,1,혼잡,1,1,4,2,1.98,1,1,0,1,0,0,0,1,0,0,0,1,0
40,12,0,3,1.993,9,74,1,4,0,보통,0,4,4,4,0.89,1,0,0,0,0,0,0,0,1,0,0,0,1
32,1,0,1,4.5,1,90,0,5,0,여유,0,4,4,4,0.53,1,0,0,0,0,0,0,0,0,0,0,0,0
60,3,0,39,0.319,12,31,0,1,1,보통,0,4,4,4,1.78,1,1,0,0,0,1,0,0,1,0,0,0,1
41,12,0,3,1.553,12,88,1,2,0,보통,1,2,4,3,0.67,1,0,0,1,0,0,0,0,0,0,0,0,1
